"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
49,166.0,388.0,231.0,157.0,80.0,29.0,51.0,229.0,148.0,81.0,10562.0,4127.0,6435.0,8046.0,2521.0,5525.0,9502.0,3067.0,6435.0,3244.0,901.0,1793.0,339346.0,97448.0,263400.0,2.0,0.0,17.0
2,166.0,431.0,206.0,225.0,161.0,44.0,117.0,288.0,141.0,147.0,9773.0,3864.0,5909.0,4583.0,1947.0,2636.0,8858.0,3023.0,5835.0,3474.0,1287.0,2051.0,153731.0,38344.0,116438.0,2.0,0.0,17.0
4,166.0,370.0,214.0,156.0,26.0,26.0,0.0,164.0,134.0,30.0,10560.0,4128.0,6432.0,9164.0,2989.0,6175.0,9496.0,3126.0,6370.0,2797.0,597.0,1371.0,350666.0,182406.0,271541.0,2.0,0.0,17.0
6,166.0,231.0,139.0,92.0,13.0,13.0,0.0,129.0,99.0,30.0,10530.0,4098.0,6432.0,9189.0,2949.0,6240.0,9448.0,3078.0,6370.0,2226.0,650.0,1246.0,333165.0,172903.0,258530.0,2.0,0.0,17.0
8,166.0,578.0,241.0,337.0,247.0,52.0,195.0,379.0,168.0,211.0,10504.0,4072.0,6432.0,7688.0,2386.0,5302.0,9367.0,2997.0,6370.0,4205.0,1816.0,2583.0,331873.0,89132.0,256394.0,2.0,0.0,17.0
10,166.0,477.0,206.0,271.0,146.0,30.0,116.0,273.0,128.0,145.0,10540.0,4105.0,6435.0,7033.0,2042.0,4991.0,9460.0,3025.0,6435.0,3408.0,1265.0,1963.0,325078.0,72779.0,251536.0,2.0,0.0,17.0
12,166.0,458.0,236.0,222.0,115.0,50.0,65.0,260.0,165.0,95.0,10590.0,4155.0,6435.0,8121.0,2531.0,5590.0,9483.0,3048.0,6435.0,3499.0,1179.0,2034.0,329211.0,98533.0,256345.0,2.0,0.0,17.0
14,166.0,358.0,201.0,157.0,79.0,28.0,51.0,216.0,135.0,81.0,10534.0,4099.0,6435.0,9085.0,2910.0,6175.0,9481.0,3046.0,6435.0,3172.0,1099.0,1921.0,335366.0,173697.0,259261.0,2.0,0.0,17.0
16,166.0,347.0,188.0,159.0,134.0,33.0,101.0,271.0,141.0,130.0,10555.0,4120.0,6435.0,7146.0,2039.0,5107.0,9459.0,3024.0,6435.0,3330.0,1296.0,2064.0,337970.0,78082.0,262158.0,2.0,0.0,17.0
18,166.0,490.0,202.0,288.0,99.0,34.0,65.0,230.0,120.0,110.0,9593.0,3811.0,5782.0,4154.0,1829.0,2325.0,8644.0,2924.0,5720.0,3732.0,1012.0,1924.0,143755.0,33445.0,108726.0,2.0,0.0,17.0
20,166.0,391.0,194.0,197.0,130.0,13.0,117.0,258.0,127.0,131.0,10558.0,4126.0,6432.0,9171.0,2996.0,6175.0,9542.0,3122.0,6420.0,2965.0,1207.0,1915.0,337987.0,180038.0,261434.0,2.0,0.0,17.0
22,166.0,208.0,128.0,80.0,59.0,8.0,51.0,143.0,78.0,65.0,9508.0,3791.0,5717.0,2837.0,1306.0,1531.0,8575.0,2920.0,5655.0,1863.0,735.0,1181.0,147858.0,23870.0,111130.0,2.0,0.0,17.0
24,166.0,277.0,180.0,97.0,14.0,14.0,0.0,149.0,119.0,30.0,10592.0,4157.0,6435.0,6911.0,1984.0,4927.0,9483.0,3048.0,6435.0,2514.0,559.0,1271.0,327735.0,73956.0,253016.0,2.0,0.0,17.0
26,166.0,481.0,261.0,220.0,74.0,9.0,65.0,260.0,165.0,95.0,10536.0,4101.0,6435.0,8056.0,2495.0,5561.0,9474.0,3039.0,6435.0,3614.0,1014.0,1961.0,332093.0,97630.0,258012.0,2.0,0.0,17.0
28,166.0,428.0,206.0,222.0,145.0,30.0,115.0,275.0,144.0,131.0,10592.0,4157.0,6435.0,9318.0,3013.0,6305.0,9572.0,3137.0,6435.0,3621.0,1280.0,2080.0,346806.0,180841.0,267925.0,2.0,0.0,17.0
30,166.0,349.0,192.0,157.0,82.0,32.0,50.0,216.0,136.0,80.0,9700.0,3853.0,5847.0,3175.0,1397.0,1778.0,8753.0,2968.0,5785.0,3268.0,1048.0,1806.0,149024.0,25715.0,112044.0,2.0,0.0,17.0
32,166.0,396.0,226.0,170.0,46.0,46.0,0.0,202.0,170.0,32.0,10652.0,4155.0,6497.0,9277.0,2972.0,6305.0,9592.0,3107.0,6485.0,3213.0,952.0,1857.0,334425.0,174319.0,260195.0,2.0,0.0,17.0
34,166.0,307.0,149.0,158.0,68.0,3.0,65.0,180.0,99.0,81.0,10579.0,4144.0,6435.0,8108.0,2546.0,5562.0,9533.0,3098.0,6435.0,2559.0,808.0,1414.0,335646.0,100273.0,260394.0,2.0,0.0,17.0
36,166.0,349.0,202.0,147.0,91.0,26.0,65.0,218.0,138.0,80.0,10575.0,4140.0,6435.0,9209.0,2969.0,6240.0,9540.0,3105.0,6435.0,3116.0,982.0,1807.0,328232.0,170365.0,253683.0,2.0,0.0,17.0
38,166.0,371.0,215.0,156.0,97.0,46.0,51.0,247.0,166.0,81.0,10564.0,4129.0,6435.0,6972.0,2060.0,4912.0,9494.0,3059.0,6435.0,2975.0,1045.0,1883.0,325318.0,73646.0,253040.0,2.0,0.0,17.0
40,166.0,447.0,175.0,272.0,147.0,30.0,117.0,251.0,105.0,146.0,10577.0,4142.0,6435.0,7116.0,2075.0,5041.0,9505.0,3070.0,6435.0,3194.0,1310.0,1908.0,339311.0,73171.0,262976.0,2.0,0.0,17.0
42,166.0,305.0,160.0,145.0,54.0,2.0,52.0,179.0,99.0,80.0,10566.0,4131.0,6435.0,6809.0,1948.0,4861.0,9478.0,3043.0,6435.0,2497.0,806.0,1426.0,321616.0,71541.0,248909.0,2.0,0.0,17.0
44,166.0,350.0,206.0,144.0,89.0,24.0,65.0,211.0,130.0,81.0,9568.0,3789.0,5779.0,4544.0,1908.0,2636.0,8580.0,2925.0,5655.0,3001.0,1041.0,1797.0,155119.0,36968.0,117088.0,2.0,0.0,17.0
46,166.0,312.0,202.0,110.0,69.0,19.0,50.0,230.0,135.0,95.0,10577.0,4142.0,6435.0,9307.0,3002.0,6305.0,9559.0,3124.0,6435.0,2951.0,911.0,1750.0,336650.0,174912.0,261002.0,2.0,0.0,17.0
48,166.0,493.0,223.0,270.0,137.0,22.0,115.0,289.0,144.0,145.0,10590.0,4155.0,6435.0,9194.0,2954.0,6240.0,9509.0,3074.0,6435.0,3739.0,1381.0,2222.0,332142.0,175670.0,256246.0,2.0,0.0,17.0
50,166.0,304.0,148.0,156.0,77.0,12.0,65.0,164.0,83.0,81.0,10652.0,4155.0,6497.0,9313.0,3023.0,6290.0,9633.0,3148.0,6485.0,2510.0,890.0,1479.0,342061.0,183554.0,265506.0,2.0,0.0,17.0
