"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
2,166.0,429.0,217.0,212.0,145.0,30.0,115.0,267.0,136.0,131.0,10781.0,4281.0,6500.0,7447.0,1792.0,5655.0,9770.0,3270.0,6500.0,3374.0,1238.0,1987.0,731751.0,95698.0,378323.0,2.0,0.0,17.0
4,166.0,359.0,203.0,156.0,66.0,16.0,50.0,222.0,142.0,80.0,10796.0,4296.0,6500.0,7622.0,1837.0,5785.0,9879.0,3379.0,6500.0,3076.0,846.0,1713.0,734148.0,93902.0,378256.0,2.0,0.0,17.0
6,166.0,261.0,179.0,82.0,25.0,25.0,0.0,116.0,100.0,16.0,10768.0,4268.0,6500.0,7549.0,1829.0,5720.0,9796.0,3296.0,6500.0,2308.0,654.0,1248.0,742758.0,97141.0,380754.0,2.0,0.0,17.0
8,166.0,435.0,218.0,217.0,95.0,30.0,65.0,240.0,158.0,82.0,10805.0,4305.0,6500.0,7534.0,1814.0,5720.0,9875.0,3375.0,6500.0,3601.0,1200.0,2088.0,744525.0,96533.0,385887.0,2.0,0.0,17.0
10,166.0,385.0,175.0,210.0,92.0,27.0,65.0,211.0,116.0,95.0,10757.0,4257.0,6500.0,7526.0,1806.0,5720.0,9769.0,3269.0,6500.0,2929.0,1012.0,1692.0,744126.0,97122.0,381224.0,2.0,0.0,17.0
12,166.0,456.0,181.0,275.0,95.0,30.0,65.0,221.0,124.0,97.0,10758.0,4261.0,6497.0,7462.0,1807.0,5655.0,9759.0,3324.0,6435.0,3234.0,1034.0,1798.0,742823.0,96659.0,389281.0,2.0,0.0,17.0
14,166.0,251.0,160.0,91.0,5.0,5.0,0.0,132.0,102.0,30.0,10796.0,4296.0,6500.0,7564.0,1844.0,5720.0,9866.0,3366.0,6500.0,2239.0,649.0,1268.0,739852.0,95779.0,382301.0,2.0,0.0,17.0
16,166.0,457.0,235.0,222.0,85.0,33.0,52.0,249.0,167.0,82.0,10796.0,4296.0,6500.0,7494.0,1839.0,5655.0,9850.0,3350.0,6500.0,3720.0,1104.0,2087.0,742173.0,96729.0,384316.0,2.0,0.0,17.0
18,166.0,443.0,231.0,212.0,97.0,32.0,65.0,250.0,169.0,81.0,10794.0,4294.0,6500.0,7331.0,1806.0,5525.0,9809.0,3309.0,6500.0,3723.0,1260.0,2129.0,721911.0,94680.0,374605.0,2.0,0.0,17.0
20,166.0,477.0,256.0,221.0,152.0,36.0,116.0,319.0,173.0,146.0,10773.0,4276.0,6497.0,7402.0,1812.0,5590.0,9723.0,3288.0,6435.0,3527.0,1255.0,2144.0,754833.0,94627.0,389268.0,2.0,0.0,17.0
