"run","tick","IntegralBHGR","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRsicht","IntegralBHGRsicht1","IntegralBHGRsicht2","IntegralBHST","IntegralBHST1","IntegralBHST2","IntegralBHSTertrag","IntegralBHSTertrag1","IntegralBHSTertrag2","IntegralBHSTsicht","IntegralBHSTsicht1","IntegralBHSTsicht2","GRCount","GRertragCount","GRsichtCount","STCount","STertragCount","STsichtCount","Resistance","Behaviour","Jahr"
39,166.0,385.0,178.0,207.0,99.0,34.0,65.0,205.0,123.0,82.0,10543.0,4111.0,6432.0,7469.0,1987.0,5482.0,9385.0,3015.0,6370.0,2738.0,964.0,1607.0,381068.0,89309.0,274747.0,2.0,0.0,17.0
41,166.0,323.0,182.0,141.0,72.0,22.0,50.0,188.0,122.0,66.0,10363.0,4002.0,6361.0,6091.0,2015.0,4076.0,9228.0,3002.0,6226.0,2570.0,939.0,1588.0,206670.0,52975.0,145877.0,2.0,0.0,17.0
43,166.0,266.0,171.0,95.0,63.0,12.0,51.0,192.0,112.0,80.0,10654.0,4157.0,6497.0,8418.0,2546.0,5872.0,9497.0,3062.0,6435.0,2352.0,796.0,1449.0,390934.0,112989.0,279782.0,2.0,0.0,17.0
45,166.0,371.0,161.0,210.0,144.0,28.0,116.0,252.0,107.0,145.0,10654.0,4157.0,6497.0,7566.0,2060.0,5506.0,9475.0,3040.0,6435.0,3352.0,1320.0,1931.0,374350.0,88202.0,270364.0,2.0,0.0,17.0
47,166.0,182.0,164.0,18.0,7.0,7.0,0.0,129.0,114.0,15.0,10299.0,4000.0,6299.0,8332.0,2706.0,5626.0,9203.0,2978.0,6225.0,1808.0,432.0,1079.0,206698.0,99646.0,146111.0,2.0,0.0,17.0
49,166.0,318.0,174.0,144.0,78.0,13.0,65.0,177.0,97.0,80.0,10276.0,3980.0,6296.0,8341.0,2728.0,5613.0,9139.0,2978.0,6161.0,2411.0,834.0,1405.0,209433.0,99691.0,147976.0,2.0,0.0,17.0
2,166.0,407.0,200.0,207.0,130.0,28.0,102.0,264.0,134.0,130.0,10628.0,4131.0,6497.0,8322.0,2464.0,5858.0,9425.0,2990.0,6435.0,3051.0,1200.0,1898.0,391946.0,115085.0,280687.0,2.0,0.0,17.0
4,166.0,331.0,172.0,159.0,64.0,12.0,52.0,171.0,90.0,81.0,10590.0,4155.0,6435.0,7663.0,2026.0,5637.0,9534.0,3099.0,6435.0,2475.0,888.0,1448.0,406498.0,92871.0,293590.0,2.0,0.0,17.0
6,166.0,333.0,235.0,98.0,113.0,48.0,65.0,275.0,180.0,95.0,10654.0,4157.0,6497.0,7410.0,2008.0,5402.0,9502.0,3067.0,6435.0,3349.0,1154.0,2146.0,392251.0,89182.0,283209.0,2.0,0.0,17.0
8,166.0,259.0,182.0,77.0,20.0,20.0,0.0,132.0,117.0,15.0,10536.0,4101.0,6435.0,7467.0,1960.0,5507.0,9401.0,2966.0,6435.0,2196.0,620.0,1202.0,379604.0,91973.0,273438.0,2.0,0.0,17.0
10,166.0,328.0,180.0,148.0,97.0,32.0,65.0,204.0,124.0,80.0,10577.0,4142.0,6435.0,7670.0,2101.0,5569.0,9493.0,3058.0,6435.0,2830.0,1067.0,1768.0,404836.0,93887.0,290603.0,2.0,0.0,17.0
12,166.0,302.0,155.0,147.0,61.0,10.0,51.0,174.0,94.0,80.0,10244.0,3951.0,6293.0,5205.0,1627.0,3578.0,9118.0,2970.0,6148.0,2473.0,701.0,1281.0,207061.0,42809.0,145483.0,2.0,0.0,17.0
14,166.0,249.0,157.0,92.0,20.0,20.0,0.0,126.0,110.0,16.0,10638.0,4138.0,6500.0,7265.0,1891.0,5374.0,9506.0,3006.0,6500.0,2393.0,699.0,1334.0,383971.0,83135.0,277638.0,2.0,0.0,17.0
16,166.0,237.0,146.0,91.0,24.0,24.0,0.0,124.0,94.0,30.0,10534.0,4099.0,6435.0,7256.0,1881.0,5375.0,9390.0,2955.0,6435.0,2144.0,519.0,1143.0,380680.0,86519.0,274796.0,2.0,0.0,17.0
18,166.0,381.0,176.0,205.0,71.0,20.0,51.0,197.0,117.0,80.0,10675.0,4175.0,6500.0,7552.0,2069.0,5483.0,9570.0,3070.0,6500.0,2759.0,828.0,1421.0,383340.0,91395.0,275755.0,2.0,0.0,17.0
20,166.0,277.0,182.0,95.0,57.0,7.0,50.0,204.0,124.0,80.0,10652.0,4155.0,6497.0,7589.0,2017.0,5572.0,9548.0,3113.0,6435.0,2400.0,762.0,1510.0,392867.0,90423.0,285318.0,2.0,0.0,17.0
22,166.0,399.0,178.0,221.0,101.0,36.0,65.0,218.0,123.0,95.0,10664.0,4164.0,6500.0,7454.0,1999.0,5455.0,9615.0,3115.0,6500.0,3018.0,1073.0,1799.0,395643.0,86161.0,282592.0,2.0,0.0,17.0
24,166.0,457.0,186.0,271.0,151.0,35.0,116.0,248.0,116.0,132.0,10639.0,4142.0,6497.0,7682.0,2098.0,5584.0,9587.0,3098.0,6489.0,3228.0,1267.0,1925.0,395709.0,92576.0,286398.0,2.0,0.0,17.0
26,166.0,259.0,112.0,147.0,78.0,13.0,65.0,154.0,74.0,80.0,10650.0,4153.0,6497.0,8410.0,2553.0,5857.0,9529.0,3094.0,6435.0,2270.0,863.0,1325.0,385539.0,112314.0,278953.0,2.0,0.0,17.0
28,166.0,340.0,185.0,155.0,59.0,7.0,52.0,197.0,117.0,80.0,10628.0,4131.0,6497.0,9192.0,2849.0,6343.0,9412.0,2977.0,6435.0,2642.0,879.0,1500.0,380054.0,188165.0,274178.0,2.0,0.0,17.0
30,166.0,339.0,180.0,159.0,76.0,24.0,52.0,182.0,100.0,82.0,10329.0,3971.0,6358.0,6050.0,2004.0,4046.0,9128.0,2968.0,6160.0,2707.0,877.0,1480.0,208430.0,53802.0,148072.0,2.0,0.0,17.0
32,166.0,336.0,194.0,142.0,88.0,23.0,65.0,205.0,125.0,80.0,10652.0,4155.0,6497.0,9332.0,2962.0,6370.0,9558.0,3071.0,6487.0,2557.0,863.0,1534.0,385336.0,199712.0,278102.0,2.0,0.0,17.0
34,166.0,264.0,172.0,92.0,20.0,20.0,0.0,156.0,126.0,30.0,10637.0,4140.0,6497.0,9328.0,2973.0,6355.0,9536.0,3101.0,6435.0,2381.0,720.0,1361.0,382682.0,196873.0,276818.0,2.0,0.0,17.0
36,166.0,359.0,197.0,162.0,80.0,28.0,52.0,223.0,142.0,81.0,10624.0,4127.0,6497.0,7574.0,2094.0,5480.0,9483.0,3048.0,6435.0,2987.0,1079.0,1841.0,386748.0,90952.0,278341.0,2.0,0.0,17.0
38,166.0,352.0,195.0,157.0,71.0,6.0,65.0,202.0,122.0,80.0,10250.0,4013.0,6237.0,8279.0,2717.0,5562.0,9174.0,2999.0,6175.0,2936.0,929.0,1661.0,208757.0,102386.0,148910.0,2.0,0.0,17.0
40,166.0,205.0,175.0,30.0,28.0,28.0,0.0,124.0,109.0,15.0,10195.0,3964.0,6231.0,8441.0,2761.0,5680.0,9090.0,2993.0,6097.0,1996.0,473.0,1154.0,211999.0,101735.0,148786.0,2.0,0.0,17.0
42,166.0,410.0,192.0,218.0,137.0,22.0,115.0,261.0,129.0,132.0,10564.0,4129.0,6435.0,8498.0,2547.0,5951.0,9489.0,3054.0,6435.0,3039.0,1236.0,1956.0,394547.0,113549.0,283353.0,2.0,0.0,17.0
44,166.0,287.0,145.0,142.0,93.0,28.0,65.0,160.0,95.0,65.0,10626.0,4129.0,6497.0,7430.0,1974.0,5456.0,9414.0,2979.0,6435.0,2519.0,1043.0,1581.0,376934.0,86977.0,270315.0,2.0,0.0,17.0
46,166.0,408.0,252.0,156.0,95.0,30.0,65.0,260.0,180.0,80.0,10551.0,4116.0,6435.0,9348.0,2978.0,6370.0,9505.0,3070.0,6435.0,3698.0,1133.0,2073.0,405891.0,212643.0,293975.0,2.0,0.0,17.0
48,166.0,212.0,120.0,92.0,4.0,4.0,0.0,105.0,75.0,30.0,10577.0,4142.0,6435.0,8240.0,2474.0,5766.0,9505.0,3070.0,6435.0,1853.0,481.0,1001.0,386469.0,110202.0,280142.0,2.0,0.0,17.0
50,166.0,200.0,173.0,27.0,4.0,4.0,0.0,124.0,109.0,15.0,10611.0,4114.0,6497.0,8268.0,2474.0,5794.0,9545.0,3058.0,6487.0,1944.0,416.0,1101.0,393178.0,111413.0,284391.0,2.0,0.0,17.0
