"run","tick","IntegralBHGRErtrag","IntegralBHGRSicht","IntegralBHST","IntegralBHSTErtrag","IntegralBHSTSicht","IntegralGRCount","IntegralGRErtragCount","IntegralGRSichtCount","IntegralSTCount","IntegralSTErtragCount","IntegralSTSichtCount","IntegralBHGR","IntegralGRCount1","IntegralGRCount2","IntegralGRErtragCount1","IntegralGRErtragCount2","IntegralGRSichtCount1","IntegralGRSichtCount2","IntegralSTCount1","IntegralSTCount2","IntegralSTErtragCount1","IntegralSTErtragCount2","IntegralSTSichtCount1","IntegralSTSichtCount2","IntegralBHGR1","IntegralBHGR2","IntegralBHGRErtrag1","IntegralBHGRErtrag2","IntegralBHGRSicht1","IntegralBHGRSicht2","IntegralBHST1","IntegralBHST2","IntegralBHSTErtrag1","IntegralBHSTErtrag2","IntegralBHSTSicht1","IntegralBHSTSicht2"
276,166.0,2.0,40.0,5764.0,691.0,4651.0,512.0,102.0,408.0,36942.0,4993.0,36108.0,315.0,468.0,44.0,102.0,0.0,367.0,41.0,14634.0,22308.0,4861.0,132.0,13800.0,22308.0,120.0,195.0,2.0,0.0,40.0,0.0,2319.0,3445.0,691.0,0.0,1843.0,2808.0
278,166.0,23.0,117.0,9752.0,1805.0,8388.0,1328.0,251.0,904.0,87226.0,12525.0,81102.0,725.0,1003.0,325.0,251.0,0.0,784.0,120.0,33898.0,53328.0,9357.0,3168.0,27774.0,53328.0,206.0,519.0,23.0,0.0,100.0,17.0,3902.0,5850.0,1285.0,520.0,3178.0,5210.0
280,166.0,1182.0,1781.0,10791.0,1186.0,9828.0,99050.0,8829.0,16931.0,385770.0,9626.0,307614.0,4785.0,20119.0,78931.0,1503.0,7326.0,6254.0,10677.0,154308.0,231462.0,9626.0,0.0,76152.0,231462.0,1343.0,3442.0,213.0,969.0,644.0,1137.0,4356.0,6435.0,1186.0,0.0,3393.0,6435.0
282,166.0,2.0,42.0,5951.0,766.0,4859.0,702.0,108.0,510.0,35928.0,5498.0,35483.0,313.0,564.0,138.0,108.0,0.0,437.0,73.0,14280.0,21648.0,5168.0,330.0,13835.0,21648.0,118.0,195.0,2.0,0.0,42.0,0.0,2376.0,3575.0,766.0,0.0,1929.0,2930.0
284,166.0,41.0,156.0,9820.0,2156.0,8337.0,1887.0,264.0,957.0,96534.0,14627.0,88377.0,878.0,1259.0,628.0,264.0,0.0,718.0,239.0,36870.0,59664.0,9743.0,4884.0,28713.0,59664.0,294.0,584.0,41.0,0.0,124.0,32.0,3905.0,5915.0,1311.0,845.0,3062.0,5275.0
286,166.0,676.0,1205.0,10791.0,1573.0,10110.0,68584.0,4294.0,9560.0,386103.0,18933.0,328656.0,4367.0,12236.0,56348.0,928.0,3366.0,4172.0,5388.0,154641.0,231462.0,18933.0,0.0,97194.0,231462.0,1378.0,2989.0,156.0,520.0,523.0,682.0,4356.0,6435.0,1573.0,0.0,3675.0,6435.0
288,166.0,20.0,52.0,6588.0,755.0,5108.0,1070.0,173.0,497.0,37448.0,5410.0,36864.0,443.0,640.0,430.0,173.0,0.0,421.0,76.0,14810.0,22638.0,5080.0,330.0,14226.0,22638.0,132.0,311.0,20.0,0.0,50.0,2.0,2623.0,3965.0,755.0,0.0,2036.0,3072.0
290,166.0,20.0,137.0,9547.0,1985.0,8133.0,1151.0,239.0,859.0,91272.0,13667.0,85095.0,692.0,964.0,187.0,239.0,0.0,742.0,117.0,35106.0,56166.0,9905.0,3762.0,28929.0,56166.0,238.0,454.0,20.0,0.0,120.0,17.0,3762.0,5785.0,1335.0,650.0,3057.0,5076.0
292,166.0,694.0,1186.0,10791.0,1730.0,10211.0,39750.0,5013.0,10149.0,386114.0,22793.0,334668.0,3739.0,17094.0,22656.0,976.0,4037.0,4487.0,5662.0,154652.0,231462.0,22793.0,0.0,103206.0,231462.0,1318.0,2421.0,125.0,569.0,470.0,716.0,4356.0,6435.0,1730.0,0.0,3776.0,6435.0
294,166.0,2.0,40.0,6172.0,867.0,4936.0,472.0,78.0,373.0,36344.0,6054.0,35831.0,410.0,444.0,28.0,78.0,0.0,345.0,28.0,14432.0,21912.0,5460.0,594.0,13919.0,21912.0,150.0,260.0,2.0,0.0,40.0,0.0,2467.0,3705.0,802.0,65.0,1951.0,2985.0
296,166.0,28.0,104.0,9576.0,2213.0,8412.0,1285.0,271.0,760.0,93636.0,14855.0,87087.0,597.0,970.0,315.0,271.0,0.0,643.0,117.0,35886.0,57750.0,9971.0,4884.0,29337.0,57750.0,208.0,389.0,28.0,0.0,87.0,17.0,3791.0,5785.0,1368.0,845.0,3107.0,5305.0
298,166.0,250.0,1006.0,10887.0,3163.0,10201.0,81105.0,1936.0,10753.0,420608.0,30825.0,362982.0,4916.0,17426.0,63679.0,1936.0,0.0,8499.0,2254.0,165188.0,255420.0,23697.0,7128.0,107562.0,255420.0,1670.0,3246.0,250.0,0.0,779.0,227.0,4387.0,6500.0,1928.0,1235.0,3766.0,6435.0
300,166.0,35.0,114.0,6187.0,808.0,4941.0,1608.0,373.0,903.0,37446.0,5658.0,35690.0,670.0,864.0,744.0,272.0,101.0,656.0,247.0,14414.0,23032.0,5064.0,594.0,13712.0,21978.0,220.0,450.0,35.0,0.0,97.0,17.0,2424.0,3763.0,743.0,65.0,1944.0,2997.0
