"run","randomSeed","applicationcost","risktox","PestCount","erzeugerpreis","fungizid","septoria_count","behaviour","tox","cropCount","resistance"
36,-1783813175,5.14,1,20,23.34,72.09,600,0,7.5,520,3
37,-1783813021,5.14,1,20,23.34,72.09,600,0,7.5,520,1
38,-1783806475,5.14,1,20,23.34,72.09,600,0,7.5,520,2
39,-1783805227,5.14,1,20,23.34,72.09,600,0,7.5,520,3
40,-1783805072,5.14,1,20,23.34,72.09,600,0,7.5,520,1
41,-1783798263,5.14,1,20,23.34,72.09,600,0,7.5,520,2
42,-1783796700,5.14,1,20,23.34,72.09,600,0,7.5,520,3
43,-1783796531,5.14,1,20,23.34,72.09,600,0,7.5,520,1
44,-1783790972,5.14,1,20,23.34,72.09,600,0,7.5,520,2
45,-1783790219,5.14,1,20,23.34,72.09,600,0,7.5,520,3
46,-1783790074,5.14,1,20,23.34,72.09,600,0,7.5,520,1
47,-1783784479,5.14,1,20,23.34,72.09,600,0,7.5,520,2
48,-1783783776,5.14,1,20,23.34,72.09,600,0,7.5,520,3
49,-1783783645,5.14,1,20,23.34,72.09,600,0,7.5,520,1
50,-1783778720,5.14,1,20,23.34,72.09,600,0,7.5,520,2
51,-1783777968,5.14,1,20,23.34,72.09,600,0,7.5,520,3
52,-1783777795,5.14,1,20,23.34,72.09,600,0,7.5,520,1
53,-1783772833,5.14,1,20,23.34,72.09,600,0,7.5,520,2
54,-1783772259,5.14,1,20,23.34,72.09,600,0,7.5,520,3
55,-1783772143,5.14,1,20,23.34,72.09,600,0,7.5,520,1
56,-1783767656,5.14,1,20,23.34,72.09,600,0,7.5,520,2
57,-1783767039,5.14,1,20,23.34,72.09,600,0,7.5,520,3
58,-1783766924,5.14,1,20,23.34,72.09,600,0,7.5,520,1
59,-1783761346,5.14,1,20,23.34,72.09,600,0,7.5,520,2
60,-1783760757,5.14,1,20,23.34,72.09,600,0,7.5,520,3
61,-1783760647,5.14,1,20,23.34,72.09,600,0,7.5,520,1
62,-1783755270,5.14,1,20,23.34,72.09,600,0,7.5,520,2
63,-1783754521,5.14,1,20,23.34,72.09,600,0,7.5,520,3
64,-1783754383,5.14,1,20,23.34,72.09,600,0,7.5,520,1
65,-1783749651,5.14,1,20,23.34,72.09,600,0,7.5,520,2
66,-1783749040,5.14,1,20,23.34,72.09,600,0,7.5,520,3
67,-1783748915,5.14,1,20,23.34,72.09,600,0,7.5,520,1
68,-1783743809,5.14,1,20,23.34,72.09,600,0,7.5,520,2
69,-1783742280,5.14,1,20,23.34,72.09,600,0,7.5,520,3
70,-1783742037,5.14,1,20,23.34,72.09,600,0,7.5,520,1
71,-1783737096,5.14,1,20,23.34,72.09,600,0,7.5,520,2
72,-1783736520,5.14,1,20,23.34,72.09,600,0,7.5,520,3
73,-1783736389,5.14,1,20,23.34,72.09,600,0,7.5,520,1
74,-1783732473,5.14,1,20,23.34,72.09,600,0,7.5,520,2
75,-1783731772,5.14,1,20,23.34,72.09,600,0,7.5,520,3
76,-1783731660,5.14,1,20,23.34,72.09,600,0,7.5,520,1
77,-1783726806,5.14,1,20,23.34,72.09,600,0,7.5,520,2
78,-1783726218,5.14,1,20,23.34,72.09,600,0,7.5,520,3
79,-1783726087,5.14,1,20,23.34,72.09,600,0,7.5,520,1
80,-1783721969,5.14,1,20,23.34,72.09,600,0,7.5,520,2
81,-1783721607,5.14,1,20,23.34,72.09,600,0,7.5,520,3
82,-1783721497,5.14,1,20,23.34,72.09,600,0,7.5,520,1
83,-1783716795,5.14,1,20,23.34,72.09,600,0,7.5,520,2
84,-1783716038,5.14,1,20,23.34,72.09,600,0,7.5,520,3
85,-1783715800,5.14,1,20,23.34,72.09,600,0,7.5,520,1
86,-1783711103,5.14,1,20,23.34,72.09,600,0,7.5,520,2
87,-1783710771,5.14,1,20,23.34,72.09,600,0,7.5,520,3
88,-1783710653,5.14,1,20,23.34,72.09,600,0,7.5,520,1
89,-1783706531,5.14,1,20,23.34,72.09,600,0,7.5,520,2
90,-1783705937,5.14,1,20,23.34,72.09,600,0,7.5,520,3
91,-1783705813,5.14,1,20,23.34,72.09,600,0,7.5,520,1
92,-1783700936,5.14,1,20,23.34,72.09,600,0,7.5,520,2
93,-1783700230,5.14,1,20,23.34,72.09,600,0,7.5,520,3
94,-1783700114,5.14,1,20,23.34,72.09,600,0,7.5,520,1
95,-1783695918,5.14,1,20,23.34,72.09,600,0,7.5,520,2
96,-1783695355,5.14,1,20,23.34,72.09,600,0,7.5,520,3
97,-1783695233,5.14,1,20,23.34,72.09,600,0,7.5,520,1
98,-1783689654,5.14,1,20,23.34,72.09,600,0,7.5,520,2
99,-1783688973,5.14,1,20,23.34,72.09,600,0,7.5,520,3
100,-1783688869,5.14,1,20,23.34,72.09,600,0,7.5,520,1
101,-1783683387,5.14,1,20,23.34,72.09,600,0,7.5,520,2
102,-1783682558,5.14,1,20,23.34,72.09,600,0,7.5,520,3
103,-1783682425,5.14,1,20,23.34,72.09,600,0,7.5,520,1
104,-1783676693,5.14,1,20,23.34,72.09,600,0,7.5,520,2
105,-1783676128,5.14,1,20,23.34,72.09,600,0,7.5,520,3
106,-1783675997,5.14,1,20,23.34,72.09,600,0,7.5,520,1
107,-1783669882,5.14,1,20,23.34,72.09,600,0,7.5,520,2
108,-1783669064,5.14,1,20,23.34,72.09,600,0,7.5,520,3
109,-1783668934,5.14,1,20,23.34,72.09,600,0,7.5,520,1
110,-1783664423,5.14,1,20,23.34,72.09,600,0,7.5,520,2
111,-1783663766,5.14,1,20,23.34,72.09,600,0,7.5,520,3
112,-1783663618,5.14,1,20,23.34,72.09,600,0,7.5,520,1
113,-1783659367,5.14,1,20,23.34,72.09,600,0,7.5,520,2
114,-1783658902,5.14,1,20,23.34,72.09,600,0,7.5,520,3
115,-1783658529,5.14,1,20,23.34,72.09,600,0,7.5,520,1
116,-1783648009,5.14,1,20,23.34,72.09,600,0,7.5,520,2
117,-1783647352,5.14,1,20,23.34,72.09,600,0,7.5,520,3
118,-1783647213,5.14,1,20,23.34,72.09,600,0,7.5,520,1
119,-1783640623,5.14,1,20,23.34,72.09,600,0,7.5,520,2
120,-1783639301,5.14,1,20,23.34,72.09,600,0,7.5,520,3
121,-1783638753,5.14,1,20,23.34,72.09,600,0,7.5,520,1
122,-1783633221,5.14,1,20,23.34,72.09,600,0,7.5,520,2
123,-1783632514,5.14,1,20,23.34,72.09,600,0,7.5,520,3
124,-1783632366,5.14,1,20,23.34,72.09,600,0,7.5,520,1
125,-1783627662,5.14,1,20,23.34,72.09,600,0,7.5,520,2
126,-1783627047,5.14,1,20,23.34,72.09,600,0,7.5,520,3
127,-1783626928,5.14,1,20,23.34,72.09,600,0,7.5,520,1
128,-1783622475,5.14,1,20,23.34,72.09,600,0,7.5,520,2
129,-1783621861,5.14,1,20,23.34,72.09,600,0,7.5,520,3
130,-1783621697,5.14,1,20,23.34,72.09,600,0,7.5,520,1
131,-1783617759,5.14,1,20,23.34,72.09,600,0,7.5,520,2
132,-1783617165,5.14,1,20,23.34,72.09,600,0,7.5,520,3
133,-1783617038,5.14,1,20,23.34,72.09,600,0,7.5,520,1
134,-1783610835,5.14,1,20,23.34,72.09,600,0,7.5,520,2
135,-1783609609,5.14,1,20,23.34,72.09,600,0,7.5,520,3
136,-1783609203,5.14,1,20,23.34,72.09,600,0,7.5,520,1
137,-1783603466,5.14,1,20,23.34,72.09,600,0,7.5,520,2
138,-1783603125,5.14,1,20,23.34,72.09,600,0,7.5,520,3
139,-1783603000,5.14,1,20,23.34,72.09,600,0,7.5,520,1
140,-1783597938,5.14,1,20,23.34,72.09,600,0,7.5,520,2
141,-1783597546,5.14,1,20,23.34,72.09,600,0,7.5,520,3
142,-1783597364,5.14,1,20,23.34,72.09,600,0,7.5,520,1
143,-1783590747,5.14,1,20,23.34,72.09,600,0,7.5,520,2
144,-1783590224,5.14,1,20,23.34,72.09,600,0,7.5,520,3
145,-1783589838,5.14,1,20,23.34,72.09,600,0,7.5,520,1
146,-1783582986,5.14,1,20,23.34,72.09,600,0,7.5,520,2
147,-1783582341,5.14,1,20,23.34,72.09,600,0,7.5,520,3
148,-1783582156,5.14,1,20,23.34,72.09,600,0,7.5,520,1
149,-1783574973,5.14,1,20,23.34,72.09,600,0,7.5,520,2
150,-1783574487,5.14,1,20,23.34,72.09,600,0,7.5,520,3
