"tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
146.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
147.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
148.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
149.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
150.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
151.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
152.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
153.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
154.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
155.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
156.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
157.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
158.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
159.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
160.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
161.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
162.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
163.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
164.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
165.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
166.0,99.41747572815534,94.5631067961165,94.5631067961165,24.07766990291262,12.233009708737864,3.6893203883495143
