"tick","befallGR","befallGRsicht","befallGRertrag","befallST","befallSTsicht","befallSTertrag"
135.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
136.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
137.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
138.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
139.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
140.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
141.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
142.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
143.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
144.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
145.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
146.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
147.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
148.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
149.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
150.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
151.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
152.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
153.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
154.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
155.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
156.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
157.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
158.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
159.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
160.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
161.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
162.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
163.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
164.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
165.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
166.0,98.83495145631068,88.3495145631068,88.3495145631068,23.495145631067963,11.262135922330096,5.825242718446602
